Absolute performance profile for SolverTime
Filter: gap <= 1% and not failed
            SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  gurobi  scip  virt. best  virt. worst
426.376114       21       29       39       20       32       37     43      44    32          51           10
427.307027       21       29       39       20       32       37     43      44    32          51           10
428.237940       21       29       39       20       32       37     43      44    32          51           10
429.168853       21       29       39       20       32       37     43      44    32          51           10
430.099766       21       29       39       20       32       37     43      44    32          51           10
431.030679       21       30       39       20       32       37     43      44    32          51           10
431.961592       21       30       39       20       32       37     43      44    32          51           10
432.892505       21       30       39       20       32       37     43      44    32          51           10
433.823417       21       30       39       20       32       37     43      44    32          51           10
434.754330       21       30       39       20       32       37     43      44    32          51           10
435.685243       21       30       39       20       33       37     43      44    32          51           10
436.616156       21       30       39       20       33       37     43      44    32          51           10
437.547069       21       30       39       20       33       37     43      44    32          51           10
438.477982       21       30       39       20       33       37     43      44    32          51           10
439.408895       21       30       39       20       33       37     43      44    32          51           10
440.339808       21       30       39       20       33       37     43      44    32          51           10
441.270721       21       30       39       20       33       37     43      44    32          51           10
442.201634       21       30       39       20       33       37     43      44    32          51           10
443.132547       21       30       39       20       33       37     43      44    32          51           10
444.063459       21       30       39       20       33       37     43      44    32          51           10
444.994372       21       30       39       20       33       37     43      44    32          51           10
445.925285       21       30       39       20       33       37     43      44    32          51           10
446.856198       21       30       39       20       33       37     43      44    32          51           10
447.787111       21       30       39       20       33       37     43      44    32          51           10
448.718024       21       30       39       20       33       37     43      44    32          51           10
449.648937       21       30       39       20       33       37     43      44    32          51           10
450.579850       21       30       39       20       33       37     43      44    32          51           10
451.510763       21       30       39       20       33       37     43      44    32          51           10
452.441676       21       30       39       20       33       37     43      44    32          51           10
453.372589       21       30       39       20       33       37     43      44    32          51           10
454.303502       21       30       39       20       33       37     43      44    32          51           10
455.234414       21       30       39       20       33       37     43      44    32          51           10
456.165327       21       30       39       20       33       37     43      44    32          51           10
457.096240       21       30       39       20       33       37     43      44    32          51           10
458.027153       21       30       39       20       33       37     43      44    32          51           10
458.958066       21       30       39       20       33       37     43      44    32          51           10
459.888979       21       30       39       20       33       37     43      44    32          51           10
460.819892       21       30       39       20       33       37     43      44    32          51           10
461.750805       21       30       39       20       33       37     43      44    32          51           10
462.681718       21       30       39       20       33       37     43      44    32          51           10
463.612631       21       30       39       20       33       37     43      44    32          51           10
464.543544       21       30       39       20       33       37     43      44    32          51           10
