Absolute performance profile for SolverTime
Filter: no fail
            SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  scip  virt. best  virt. worst
162.874908       15       22       29       20       24       27     31    24          35           12
163.506132       15       22       29       20       24       27     31    24          35           12
164.137357       15       22       29       20       24       27     31    24          35           12
164.768581       15       22       29       20       24       27     31    24          35           12
165.399806       15       22       29       20       24       27     31    24          35           12
166.031030       15       22       29       20       24       27     31    24          35           12
166.662255       15       22       29       20       24       27     31    24          35           12
167.293479       15       22       29       20       24       27     31    24          35           12
167.924703       15       22       29       20       24       27     31    24          35           12
168.555928       15       22       29       20       24       27     31    24          35           12
169.187152       15       22       29       20       24       27     31    24          35           12
169.818377       15       22       29       20       24       27     31    24          35           12
170.449601       15       22       29       20       24       27     31    24          35           12
171.080826       15       22       29       20       24       27     31    24          35           12
171.712050       15       22       29       20       24       27     31    24          35           12
172.343275       15       22       29       20       24       27     31    24          35           12
172.974499       15       22       29       20       24       27     31    24          35           12
173.605723       15       22       29       20       24       27     31    24          35           12
174.236948       15       22       29       20       24       27     31    24          35           12
174.868172       15       22       29       20       24       27     31    24          35           12
175.499397       15       22       29       20       24       27     31    24          35           12
176.130621       15       22       29       20       24       27     31    24          35           12
176.761846       15       22       29       20       24       27     31    24          35           12
177.393070       15       22       29       20       24       27     31    24          35           12
178.024295       15       22       29       20       24       27     31    24          35           12
178.655519       15       22       29       20       24       27     31    24          35           12
179.286743       15       22       29       20       24       27     31    24          35           12
179.917968       15       22       29       20       24       27     31    24          35           12
180.549192       15       22       29       20       24       27     31    24          35           12
181.180417       15       22       29       20       24       27     31    24          35           12
181.811641       15       22       29       20       24       27     31    24          35           12
182.442866       15       22       29       20       24       27     31    24          35           12
183.074090       15       22       29       20       24       27     31    24          35           12
183.705315       15       22       29       20       24       27     31    24          35           12
184.336539       15       22       29       20       24       27     31    24          35           12
184.967764       15       22       30       20       24       27     31    24          35           12
185.598988       15       22       30       20       24       27     31    24          35           12
186.230212       15       22       30       20       24       27     31    24          35           12
186.861437       15       22       30       20       24       27     31    24          35           12
187.492661       15       22       30       20       24       27     31    24          35           12
188.123886       15       22       30       20       24       27     31    24          35           12
188.755110       15       22       30       20       24       27     31    24          35           12
189.386335       15       22       30       20       24       27     31    24          35           12
190.017559       15       22       30       20       24       27     31    24          35           12
190.648784       15       22       30       20       24       27     31    24          35           12
191.280008       15       22       30       20       24       27     31    24          35           12
191.911232       15       22       30       20       24       27     31    24          35           12
192.542457       15       22       30       20       24       27     31    24          35           12
193.173681       15       22       30       20       24       27     31    24          35           12
193.804906       15       22       30       20       24       27     31    24          35           12
194.436130       15       22       30       20       24       27     31    24          35           12
195.067355       15       22       30       20       24       27     31    24          35           12
195.698579       15       22       30       20       24       27     31    24          35           12
196.329804       15       22       30       20       24       27     31    24          35           12
196.961028       15       22       30       20       24       27     31    24          35           12
197.592253       15       22       30       20       24       27     31    24          35           12
198.223477       15       22       30       20       24       27     31    24          35           12
198.854701       15       22       30       20       24       27     31    24          35           12
199.485926       15       22       30       20       24       27     31    24          35           12
200.117150       15       22       30       20       24       27     31    24          35           12
200.748375       15       22       30       20       24       27     31    24          35           12
201.379599       15       22       30       20       24       27     31    24          35           12
202.010824       15       22       30       20       24       27     31    24          35           12
202.642048       15       22       30       20       24       27     31    24          35           12
203.273273       15       22       30       20       24       27     31    24          35           12
203.904497       15       22       30       20       24       27     31    24          35           12
204.535721       15       22       30       20       24       27     31    24          35           12
205.166946       15       22       30       20       24       27     31    24          35           12
205.798170       15       22       30       20       24       27     31    24          35           12
206.429395       15       22       30       20       24       27     31    24          35           12
207.060619       15       22       30       20       24       27     31    24          35           12
207.691844       15       22       30       20       24       27     31    24          35           12
208.323068       15       22       30       20       24       27     31    24          35           12
208.954293       15       22       30       20       24       27     31    24          35           12
209.585517       15       22       30       20       24       27     31    24          35           12
210.216741       15       22       30       20       24       27     31    24          35           12
210.847966       15       22       30       20       24       27     31    24          35           12
211.479190       15       22       30       20       24       27     31    24          35           12
212.110415       15       22       30       20       24       27     31    24          35           12
212.741639       15       22       30       20       24       27     31    24          35           12
213.372864       15       22       30       20       24       27     31    24          35           12
214.004088       15       22       30       20       24       27     31    24          35           12
214.635313       15       22       30       20       24       27     31    24          35           12
215.266537       15       22       30       20       24       27     31    24          35           12
215.897762       15       22       30       20       24       27     31    24          35           12
216.528986       15       22       30       20       24       27     31    24          35           12
217.160210       15       22       30       20       24       27     31    24          35           12
217.791435       15       22       30       20       24       27     31    24          35           12
218.422659       15       22       30       20       24       27     31    24          35           12
219.053884       15       22       30       20       24       27     31    24          35           12
219.685108       15       22       30       20       24       27     31    24          35           12
220.316333       15       22       30       20       24       27     31    24          35           12
220.947557       15       22       30       20       24       27     31    24          35           12
