Relative performance profile for SolverTime
Filter: within 0.102% of known optimal value and not failed
              SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  gurobi  scip  virt. best  virt. worst
17.962566           8        7       10        6        8       11     15      17     9          18            4
18.141123           8        7       10        6        8       11     15      17     9          18            4
18.321454           8        7       10        6        8       11     15      17     9          18            4
18.503578           8        7       10        6        8       11     15      17     9          18            4
18.687513           8        7       10        6        8       11     15      17     9          18            4
18.873276           8        7       10        6        8       12     15      17     9          18            4
19.060886           8        7       10        6        8       12     15      17     9          18            4
19.250360           8        7       10        6        8       12     15      17     9          18            4
19.441718           8        7       10        6        8       12     15      17     9          18            4
19.634978           8        7       10        6        8       12     15      17     9          18            4
19.830159           8        7       10        6        8       12     15      17     9          18            4
20.027281           8        7       10        6        8       12     15      17     9          18            4
20.226362           8        8       10        6        8       12     15      17     9          18            5
20.427421           8        8       10        6        8       12     15      17     9          18            5
20.630480           8        8       10        6        8       12     15      17     9          18            5
20.835557           8        8       10        6        8       12     15      17     9          18            5
21.042672           8        8       10        6        8       12     15      17     9          18            5
21.251847           8        8       10        6        8       12     15      17     9          18            5
21.463100           8        8       10        6        8       12     15      17     9          18            5
21.676454           8        8       10        6        8       12     15      17    10          18            5
21.891929           8        8       10        6        8       12     15      17    10          18            5
22.109545           8        8       10        6        8       12     15      17    10          18            5
22.329325           8        8       10        6        8       12     15      17    10          18            5
22.551289           8        8       10        6        8       12     15      17    10          18            5
22.775460           8        8       10        6        8       12     15      17    10          18            5
23.001859           8        8       10        6        8       12     15      17    10          18            5
23.230508           8        8       10        6        8       12     15      17    10          18            5
23.461431           8        8       10        6        8       12     15      17    10          18            5
23.694649           8        8       11        6        8       12     15      17    10          18            5
23.930185           8        8       11        6        8       12     15      17    10          18            5
24.168063           8        8       11        6        9       12     15      17    10          18            5
24.408305           8        8       11        6        9       12     15      17    10          18            5
24.650936           8        8       11        6        9       12     15      17    10          18            5
24.895978           8        8       11        6        9       12     15      17    10          18            5
25.143456           8        8       11        6        9       12     15      17    10          18            5
25.393394           8        8       11        6        9       12     15      17    10          18            5
25.645817           8        8       11        6        9       12     15      17    10          18            5
25.900749           8        8       11        6        9       12     15      17    10          18            5
26.158215           8        8       11        6        9       12     15      17    11          18            5
26.418240           8        8       11        6        9       12     15      17    11          18            5
26.680850           8        8       12        6        9       12     15      17    11          18            5
26.946071           8        8       12        6        9       12     15      17    11          18            5
27.213928           8        8       12        6        9       12     15      17    11          18            5
27.484448           8        8       12        6        9       12     15      17    11          18            5
27.757656           8        8       12        6        9       12     15      17    11          18            5
28.033581           8        8       12        6        9       12     15      17    11          18            5
28.312248           8        8       12        6        9       12     15      17    11          18            5
28.593686           8        8       12        6        9       12     15      17    11          18            5
28.877921           8        8       12        6        9       12     15      17    12          18            5
29.164981           8        8       13        6        9       12     15      17    12          18            5
29.454896           8        8       13        6        9       12     15      17    12          18            5
29.747691           8        8       13        6        9       12     15      17    12          18            5
30.043398           8        8       13        6        9       12     15      17    12          18            5
30.342044           8        8       13        6        9       12     15      17    12          18            5
30.643659           8        8       13        6        9       12     15      17    12          18            5
30.948271           8        8       13        6        9       12     15      17    12          18            5
31.255912           8        8       13        6        9       12     15      17    12          18            5
31.566611           8        8       13        6        9       12     15      17    12          18            5
31.880399           8        8       13        6        9       12     15      17    12          18            5
32.197305           8        8       13        6        9       12     15      17    12          18            5
32.517362           8        8       13        6        9       12     15      17    12          18            5
32.840601           8        8       13        6        9       12     15      17    12          18            5
33.167052           8        8       13        6        9       12     15      17    13          18            5
33.496749           8        8       13        6        9       12     15      17    13          18            5
33.829723           8        8       13        6        9       12     15      17    13          18            5
34.166006           8        8       13        6        9       12     15      17    13          18            5
34.505633           8        8       13        6        9       12     15      17    13          18            5
34.848636           8        8       13        6        9       13     15      17    13          18            5
35.195048           8        8       13        6        9       13     15      17    13          18            5
35.544904           8        8       13        6        9       13     15      17    13          18            5
35.898238           8        8       13        6        9       13     15      17    13          18            5
36.255084           8        8       13        6        9       13     15      17    13          18            5
36.615477           8        8       13        6        9       13     15      17    13          18            5
36.979452           8        8       13        6        9       13     15      17    13          18            5
37.347046           8        8       13        6        9       13     15      17    13          18            5
37.718294           8        8       13        6        9       13     15      17    13          18            5
38.093232           8        8       13        6        9       13     15      17    13          18            5
38.471897           8        8       13        6        9       13     15      17    13          18            5
38.854327           8        8       13        6        9       13     15      17    13          18            5
39.240557           8        8       13        6        9       13     15      17    13          18            5
39.630628           8        8       13        6        9       13     15      17    13          18            5
40.024575           8        8       13        6        9       13     15      17    13          18            5
40.422439           8        8       13        6        9       13     15      17    13          18            5
40.824258           8        8       13        6        9       13     15      17    14          18            5
