Absolute performance profile for SolverTime
Filter: time >= 10.0 by at least one solver and no fail for all solvers
            SHOTcq0  SHOTcq1  SHOTcq2  SHOThq0  SHOThq1  SHOThq2  baron  gurobi  scip  virt. best  virt. worst
308.150174       10       16       25       11       18       24     28      28    18          32            4
309.081087       10       16       25       11       18       24     28      28    18          32            4
310.012000       10       16       25       11       18       24     28      28    18          32            4
310.942913       10       16       25       11       18       24     28      28    18          32            4
311.873826       10       16       25       11       18       24     28      28    18          32            4
312.804739       10       16       25       11       18       24     28      28    18          32            4
313.735652       10       16       25       11       18       24     28      28    18          32            4
314.666565       10       16       25       11       18       24     28      28    18          32            4
315.597477       10       16       25       11       18       24     28      29    18          32            4
316.528390       10       16       25       11       18       24     29      29    18          32            4
317.459303       10       16       25       11       18       24     29      29    18          32            4
318.390216       10       16       25       11       18       24     29      29    18          32            4
319.321129       10       16       25       11       18       24     29      29    18          32            4
320.252042       10       16       25       11       18       24     29      29    18          32            4
321.182955       10       16       25       11       18       24     29      29    18          32            4
322.113868       10       16       25       11       18       24     29      29    18          32            4
323.044781       10       16       25       11       18       24     29      29    18          32            4
323.975694       10       16       25       11       18       24     29      29    18          32            4
324.906607       10       16       25       11       18       24     29      29    18          32            4
325.837520       10       16       25       11       18       24     29      29    19          32            4
326.768432       10       16       25       11       18       24     29      29    19          32            4
327.699345       10       16       25       11       18       24     29      29    19          32            4
328.630258       10       16       25       11       18       24     29      29    19          32            4
329.561171       10       16       25       11       18       24     29      29    19          32            4
330.492084       10       16       25       11       18       24     29      29    19          32            4
331.422997       10       16       25       11       18       24     29      29    19          32            4
332.353910       10       16       25       11       18       24     29      29    19          32            4
333.284823       10       16       25       11       18       24     29      29    19          32            4
334.215736       10       16       25       11       18       24     29      29    19          32            4
335.146649       10       16       25       11       18       24     29      29    19          32            4
336.077562       10       16       25       11       18       24     29      29    19          32            4
337.008474       10       16       25       11       18       24     29      29    19          32            4
337.939387       10       16       25       11       18       24     29      29    19          32            4
338.870300       10       16       25       11       18       24     29      29    19          32            4
339.801213       10       16       25       11       18       24     29      29    19          32            4
340.732126       10       16       25       11       18       24     29      29    19          32            4
341.663039       10       16       25       11       18       24     29      29    19          32            4
342.593952       10       16       25       11       18       24     29      29    19          32            4
343.524865       10       16       25       11       18       24     29      29    19          32            4
344.455778       10       16       25       11       18       24     29      29    19          32            4
345.386691       10       16       25       11       18       24     29      29    19          32            4
346.317604       10       16       25       11       18       24     29      29    19          32            4
347.248517       10       16       25       11       18       24     29      29    19          32            4
348.179429       10       16       25       11       18       24     29      29    19          32            4
349.110342       10       16       25       11       18       24     29      29    19          32            4
350.041255       10       16       25       11       18       24     29      29    19          32            4
350.972168       10       16       25       11       18       24     29      29    19          32            4
351.903081       10       16       25       11       18       24     29      29    19          32            4
352.833994       10       16       25       11       18       24     29      29    19          32            4
353.764907       10       16       25       11       18       24     29      29    20          32            4
354.695820       10       16       25       11       18       24     29      29    20          32            4
355.626733       10       16       25       11       18       24     29      29    20          32            4
356.557646       10       16       25       11       18       24     29      29    20          32            4
357.488559       10       16       25       11       18       24     29      29    20          32            4
358.419471       10       16       25       11       18       24     29      29    20          32            4
359.350384       10       16       25       11       18       24     29      29    20          32            4
360.281297       10       16       25       11       18       24     29      29    20          32            4
361.212210       10       16       25       11       18       24     29      29    20          32            4
362.143123       10       16       25       11       18       24     29      29    20          32            4
363.074036       10       16       25       11       18       24     29      29    20          32            4
364.004949       10       16       25       11       18       24     29      29    20          32            4
